As of Date,Fiscal Year,Region,Borrower Country,Borrower Country Code,Project ID,Project Name,Procurement Type,Procurement Category,Procurement Method,Product line,Major Sector,WB Contract Number,Contract Description,Contract Signing Date,Supplier,Supplier Country,Supplier Country Code,Supplier State,Total Contract Amount (USD),Borrower Contract Reference Number,UN Supplier Flag
07/01/2014 12:00:00 AM,2015,EAP,Lao People's De,LA,P130512,Lao PDR Trade Development Facility 2,Management /Technical Advice,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Industry & Trade/Ser,1521143,THE PROVISION OF TECHNICAL ASSISTANCE FOR THE PROJECT IMPROV,07/23/2014 12:00:00 AM,INTERNATIONAL LABOUR ORGANIZATION,Switzerland,CH,Not assigned,1350000,F007/TDF2/B2.1,No
07/01/2014 12:00:00 AM,2015,EAP,Vietnam,VN,P125996,VN-Distribution Efficiency Project,Management /Technical Advice,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Energy & Extractives,1522959,Support Enhance Load Research activities and monitoring chan,08/01/2014 12:00:00 AM,Individual Consultant,Australia,AU,Not assigned,232325,#,No
07/01/2014 12:00:00 AM,2015,EAP,Vietnam,VN,P118610,VN-Project Preparation TA Facility,Design Services,CONSULTANT SERVICES,Consultant Qualification  Selection,IBRD/IDA,Water/Sanit/Waste,1520267,RBNUDP-NM – Tuyen Quang -Contract TQ-01: Preparation of Proj,07/05/2014 12:00:00 AM,TT ARCHITECTURE & CONSTRUCTION JOINT STOCK COMPANY (TTAC),Vietnam,VN,Not assigned,135771,TQ-01,No
07/01/2014 12:00:00 AM,2015,EAP,Vietnam,VN,P118610,VN-Project Preparation TA Facility,Design Services,CONSULTANT SERVICES,Consultant Qualification  Selection,IBRD/IDA,Water/Sanit/Waste,1520267,RBNUDP-NM – Tuyen Quang -Contract TQ-01: Preparation of Proj,07/05/2014 12:00:00 AM,ROAD DESIGN CONSULTANCY JSC (HECO),Vietnam,VN,Not assigned,135771,TQ-01,No
07/01/2014 12:00:00 AM,2015,ECA,Kazakhstan,KZ,P102177,TVEM,Financial Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Education,1522794,FM Specialist for PMU,06/27/2014 12:00:00 AM,Individual Consultant,Kazakhstan,KZ,Not assigned,10689,KZTVEM/PMU-IC-12,No
07/01/2014 12:00:00 AM,2015,ECA,Kazakhstan,KZ,P102177,TVEM,Project Management,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Education,1522781,Coordinator for Component 3.3,07/01/2014 12:00:00 AM,Individual Consultant,Kazakhstan,KZ,Not assigned,15420,KZTVEM/PMU-IC-13,No
07/01/2014 12:00:00 AM,2015,ECA,Kazakhstan,KZ,P102177,TVEM,Project Management,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Education,1522804,Monitoring Specialist,07/01/2014 12:00:00 AM,Individual Consultant,Kazakhstan,KZ,Not assigned,12587,KZTVEM/PMU-IC-11,No
07/01/2014 12:00:00 AM,2015,ECA,Montenegro,ME,P106906,LAND ADMIN & MGT,Equipment Information Technology,GOODS,International Competitive Bidding,IBRD/IDA,Public Admin,1524508,Inspection information system,08/05/2014 12:00:00 AM,CIKOM D.O.O,Montenegro,ME,Not assigned,246959,MNE-LAMP-7647-ICB-G-14-B.3.3.,No
07/01/2014 12:00:00 AM,2015,ECA,Romania,RO,P093775,INT. NUTRIENT POLLUTION CONTROL,"Equipment, Agricultural",GOODS,International Competitive Bidding,IBRD/IDA,Public Admin,1522667,Procurement of Equipment for manure & Waste - Lot-1 Frontral,08/04/2014 12:00:00 AM,SC GRADINARIU IMPORT EXPORT SRL,Romania,RO,Not assigned,2515692,06/ICB/2014 - LOTS 1 - LOT-5,No
07/01/2014 12:00:00 AM,2015,ECA,Tajikistan,TJ,P127807,Tax Administration,ICT/Telecommunications Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1524253,ICT Procurement Consultant,07/15/2014 12:00:00 AM,Individual Consultant,United Kingdom,GB,Not assigned,397966,TJTARP/IC-03,No
07/01/2014 12:00:00 AM,2015,ECA,Tajikistan,TJ,P133191,TJ-Public Procurement Capacity Building,Training Services,CONSULTANT SERVICES,Consultant Qualification  Selection,Recipient Executed A,Public Admin,1521144,"Prourement curriculum, training modules and questionnaire de",07/10/2014 12:00:00 AM,CROWN AGENTS LIMITED,United Kingdom,GB,Not assigned,102807,TJ--CS/CQS-01,No
07/01/2014 12:00:00 AM,2015,LCR,Argentina,AR,P094425,AR GEF Biod.Conserv in Prod. Forestry,Environmental Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,GEF,Agriculture,1526837,Adopcion y difusion de buenas practicas para manejo forestal,09/16/2014 12:00:00 AM,CENTRO INV. EXT. FOR. ANDINO PATAGON.,Argentina,AR,Not assigned,36135,NOTA UCAR NO. 9319-31,No
07/01/2014 12:00:00 AM,2015,LCR,Argentina,AR,P094425,AR GEF Biod.Conserv in Prod. Forestry,Environmental Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,GEF,Agriculture,1526837,Adopcion y difusion de buenas practicas para manejo forestal,09/16/2014 12:00:00 AM,FUND. DES. FORESTAL AMB. ECO. PATAGON.,Argentina,AR,Not assigned,36135,NOTA UCAR NO. 9319-31,No
07/01/2014 12:00:00 AM,2015,LCR,Argentina,AR,P094425,AR GEF Biod.Conserv in Prod. Forestry,Environmental Studies,CONSULTANT SERVICES,Quality And Cost-Based Selection,GEF,Agriculture,1526837,Adopcion y difusion de buenas practicas para manejo forestal,09/16/2014 12:00:00 AM,"ASE. UNIV. SAN MARTIN ANDES, UNCOMAHUE",Argentina,AR,Not assigned,36135,NOTA UCAR NO. 9319-31,No
07/01/2014 12:00:00 AM,2015,LCR,Bolivia,BO,P129640,BO PPCR Phase 2 - Basin Management,Administrative Services,CONSULTANT SERVICES,Single Source Selection,Recipient Executed A,Water/Sanit/Waste,1526498,PPCR Secretary.,06/30/2014 12:00:00 AM,IVONE CARLA FERNANDEZ,Bolivia,BO,Not assigned,4402,2F07,No
07/01/2014 12:00:00 AM,2015,LCR,Bolivia,BO,P129640,BO PPCR Phase 2 - Basin Management,Financial Services,CONSULTANT SERVICES,Single Source Selection,Recipient Executed A,Water/Sanit/Waste,1526485,"PPCR Planning, Monitoring and Evaluation.",06/30/2014 12:00:00 AM,ROBERTO UGARTE MIRANDA,Bolivia,BO,Not assigned,12583,2F03,No
07/01/2014 12:00:00 AM,2015,LCR,Bolivia,BO,P129640,BO PPCR Phase 2 - Basin Management,Financial Services,CONSULTANT SERVICES,Single Source Selection,Recipient Executed A,Water/Sanit/Waste,1526489,PPCR Accounting.,06/30/2014 12:00:00 AM,PABLO MARTIN FARFAN RAMOS,Bolivia,BO,Not assigned,14174,2F05,No
07/01/2014 12:00:00 AM,2015,LCR,Bolivia,BO,P129640,BO PPCR Phase 2 - Basin Management,Financial Services,CONSULTANT SERVICES,Single Source Selection,Recipient Executed A,Water/Sanit/Waste,1526497,PPCR Procurement.,06/30/2014 12:00:00 AM,GUILLERMO LUIS BALDELLON ENDARA,Bolivia,BO,Not assigned,18447,2F06,No
07/01/2014 12:00:00 AM,2015,LCR,Bolivia,BO,P129640,BO PPCR Phase 2 - Basin Management,Financial Services,CONSULTANT SERVICES,Single Source Selection,Recipient Executed A,Water/Sanit/Waste,1526555,PPCR Financial Administration,06/30/2014 12:00:00 AM,MOISES CHAVEZ SOLANO,Bolivia,BO,Not assigned,9259,2F02,No
07/01/2014 12:00:00 AM,2015,LCR,Bolivia,BO,P129640,BO PPCR Phase 2 - Basin Management,Project Management,CONSULTANT SERVICES,Single Source Selection,Recipient Executed A,Water/Sanit/Waste,1526556,PPCR MIC GIRH.,06/30/2014 12:00:00 AM,JOSE ANTONIO SANTA CRUZ SORAIDE,Bolivia,BO,Not assigned,13003,2F04,No
07/01/2014 12:00:00 AM,2015,LCR,Brazil,BR,P101508,BR-RJ Sustainable Rural Development,Data Processing Services,NON-CONSULTING SERVICES,National Competitive Bidding,IBRD/IDA,Agriculture,1524563,"o Fornecimento, Instalação e Configuração de Equipamentos de",07/03/2014 12:00:00 AM,INTELIX TECNOLOGIA LTDA,Brazil,BR,Not assigned,361242,006/2014,No
07/01/2014 12:00:00 AM,2015,LCR,El Salvador,SV,P126364,SV Education Quality Improvement,"Equipment, Educational",GOODS,Request for Bids,IBRD/IDA,Education,1520197,Computadora de Escritorio (Lote 1),07/31/2014 12:00:00 AM,"TECASA ES, S.A. DE C.V.",El Salvador,SV,Not assigned,211041,ME-65/2014-BIRF,No
07/01/2014 12:00:00 AM,2015,LCR,El Salvador,SV,P126364,SV Education Quality Improvement,"Equipment, Educational",GOODS,Request for Bids,IBRD/IDA,Education,1520198,Lote 2 (UPS),07/31/2014 12:00:00 AM,"DADA DADA Y CIA, S.A. DE C.V.",El Salvador,SV,Not assigned,12824,ME-66/2014-BIRF,No
07/01/2014 12:00:00 AM,2015,LCR,El Salvador,SV,P126364,SV Education Quality Improvement,"Equipment, Educational",GOODS,Request for Bids,IBRD/IDA,Education,1520199,Computadora Portatil (Lote 3),07/31/2014 12:00:00 AM,"SISTEMAS C&C, S.A. DE C.V.",El Salvador,SV,Not assigned,60630,ME-67/2014-BIRF,No
07/01/2014 12:00:00 AM,2015,LCR,El Salvador,SV,P126364,SV Education Quality Improvement,"Equipment, Educational",GOODS,Request for Bids,IBRD/IDA,Education,1520200,"Lote No. 2, Ítem No. 2:",07/31/2014 12:00:00 AM,"RICOH EL SALVADOR, S.A. DE C.V.",El Salvador,SV,Not assigned,46486,ME-64/2015-BIRF,No
07/01/2014 12:00:00 AM,2015,LCR,Haiti,HT,P144614,HT Cultural Heritage and Tourism Sector,"Works, Building",CIVIL WORKS,Direct Selection,IBRD/IDA,Public Admin,1524240,Travaux de réhabilitation et d'un immeuble devant loger l'éq,09/15/2014 12:00:00 AM,L'ATELIER S.A.,Haiti,HT,Not assigned,36919,CP-CT-MEF-165,No
07/01/2014 12:00:00 AM,2015,LCR,Honduras,HN,P110050,HN Improving Public Sector Performance,Project Management,CONSULTANT SERVICES,Consultant Qualification  Selection,IBRD/IDA,Public Admin,1521350,Asistente Administrativo del Proyecto,06/30/2014 12:00:00 AM,MARÍA TERESA LAMBUR ORBAN,Honduras,HN,Not assigned,12214,SEFIN-UAP-CI-0150-2014,No
07/01/2014 12:00:00 AM,2015,LCR,Honduras,HN,P110050,HN Improving Public Sector Performance,Project Management,CONSULTANT SERVICES,Consultant Qualification  Selection,IBRD/IDA,Public Admin,1521372,Analista Financiero del Proyecto,06/30/2014 12:00:00 AM,CARLOS LUIS GUEVARA MONDRAGÓN,Honduras,HN,Not assigned,21242,SEFIN-UAP-CI-0147-2014,No
07/01/2014 12:00:00 AM,2015,LCR,Honduras,HN,P110050,HN Improving Public Sector Performance,Project Management,CONSULTANT SERVICES,Consultant Qualification  Selection,IBRD/IDA,Public Admin,1521373,Oficial de Adquisiciones y Contrataciones del Proyecto,06/30/2014 12:00:00 AM,EDUARDO GABRIE CACERES,Honduras,HN,Not assigned,26552,SEFIN-UAP-CI-0152-2014,No
07/01/2014 12:00:00 AM,2015,LCR,Nicaragua,NI,P123447,NI Rural Roads Infrastructure Imp.,"Works, Maintenance and Rehabilitation",CIVIL WORKS,Request for Bids,IBRD/IDA,Transportation,1520201,Mantenimiento Periódico/Rutinario del Tramo: Juigalpa  Santo,07/28/2014 12:00:00 AM,SOLUCIONES VIALES S.A,Nicaragua,NI,Not assigned,1145216,LPN-FOMAV/BM-01-2014,No
07/01/2014 12:00:00 AM,2015,MNA,"Egypt, Arab Rep",EG,P117745,EG-Farm-level Irrigation Modernization,"Works, Maintenance and Rehabilitation",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Agriculture,1527784,Award Contract of modification works  of the Intakes pump ho,08/03/2014 12:00:00 AM,INFINITY FOR GENERAL CONTRACTING,"Egypt, Arab Rep",EG,Not assigned,202674,IIP1 AREA-INTAKE2,No
07/01/2014 12:00:00 AM,2015,MNA,"Egypt, Arab Rep",EG,P117745,EG-Farm-level Irrigation Modernization,"Works, Maintenance and Rehabilitation",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Agriculture,1527797,modification works  of the  Intakes pump house – IIP1 area-,08/03/2014 12:00:00 AM,INFINITY FOR GENERAL CONTRACTING,"Egypt, Arab Rep",EG,Not assigned,216523,IIP1,No
07/01/2014 12:00:00 AM,2015,SAR,Afghanistan,AF,P123845,AF: ARTF - CB for Results Facility,Management /Technical Advice,CONSULTANT SERVICES,Individual Consultant Selection,Recipient Executed A,Public Admin,1523107,HRD Technical Advisor,08/16/2014 12:00:00 AM,Individual Consultant,Afghanistan,AF,Not assigned,225960,S-138,No
07/01/2014 12:00:00 AM,2015,SAR,Afghanistan,AF,P118925,Afghanistan SDNRP II,Policy and Strategy,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Energy & Extractives,1523340,"Consultancy Services for Inspectorate, Licensing,  and Audit",09/01/2014 12:00:00 AM,GEOMIN CONSULTANTS PVT. LTD,India,IN,Not assigned,3253522,MOMP/PMU/CT-II-37,No
07/02/2014 12:00:00 AM,2015,AFE,Madagascar,MG,P147514,Emergency Food Security & Social Prot.,"Equipment, Telecommunications",GOODS,Shopping,IBRD/IDA,(H)Health & social,1524600,FOURNITURE DE 88 SMARTPHONES,07/02/2014 12:00:00 AM,OTIV - RESEAU ANTANANARIVO,Madagascar,MG,Not assigned,6262,C1AB4G003,No
07/02/2014 12:00:00 AM,2015,AFE,Madagascar,MG,P147514,Emergency Food Security & Social Prot.,"Equipment, Telecommunications",GOODS,Shopping,IBRD/IDA,(H)Health & social,1524600,FOURNITURE DE 88 SMARTPHONES,07/02/2014 12:00:00 AM,RALAINDIMBY TSILAVINA,Madagascar,MG,Not assigned,6262,C1AB4G003,No
07/02/2014 12:00:00 AM,2015,AFE,Madagascar,MG,P147514,Emergency Food Security & Social Prot.,"Equipment, Telecommunications",GOODS,Shopping,IBRD/IDA,(H)Health & social,1524600,FOURNITURE DE 88 SMARTPHONES,07/02/2014 12:00:00 AM,ECP EUROP COMPUTER PERFORMANCE,Madagascar,MG,Not assigned,6262,C1AB4G003,No
07/02/2014 12:00:00 AM,2015,AFE,Tanzania,TZ,P126875,TZ-Energy Sector Capacity Building Prj,Management /Technical Advice,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Energy & Extractives,1541977,Contract for provision of consultancy services for technical,02/26/2014 12:00:00 AM,K & M ENGINEERING AND CONSULTING LLC,United States,US,District of Columbia,1604741,PA/001/14/HQ/C/024,No
07/02/2014 12:00:00 AM,2015,AFR,Africa,3A,P094103,Telecommunications APL (FY07),Audit Services,CONSULTANT SERVICES,Least Cost Selection,IBRD/IDA,Info & Communication,1520611,Audit des etats financiers Exercices 2014-2015 et Audit de c,07/07/2014 12:00:00 AM,ACE-PROGESTION,Madagascar,MG,Not assigned,12176,MADAGASCAR: C3-I1/2014/PICOM,No
07/02/2014 12:00:00 AM,2015,AFW,Ghana,GH,P125595,Ghana - PPP Project,Management /Technical Advice,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Transportation,1525078,Transaction Advisory Services for the Development of the Boa,07/10/2014 12:00:00 AM,PRICEWATERHOUSECOOPERS,Ghana,GH,Not assigned,2416908,#,No
07/02/2014 12:00:00 AM,2015,AFW,Western Africa,3W,P093806,3A-Niger Basin Water Resources,"Works, Maintenance and Rehabilitation",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Water/Sanit/Waste,1527849,Travaux agroforesteriem protection bassins versants associes,08/01/2014 12:00:00 AM,ENTREPRISE DE PRESTATION AGRICOLE EPA,Guinea,GN,Not assigned,259747,NR/003/[DREGDE/DMGR/14,No
07/02/2014 12:00:00 AM,2015,EAP,Indonesia,ID,P096532,ID: Dam Operational Improvement (DOISP),"Works, Maintenance and Rehabilitation",CIVIL WORKS,National Competitive Bidding,IBRD/IDA,Water/Sanit/Waste,1522986,Replacement Hydro-mechanical (Hollow Cone) of Jatiluhur Dam,07/21/2014 12:00:00 AM,PT. BARATA INDONESIA,Indonesia,ID,Not assigned,3629591,HK.02.03/PPK-OPSDAII-AV/26,No
07/02/2014 12:00:00 AM,2015,ECA,Azerbaijan,AZ,P122812,ACIP,Financial Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Agriculture,1537781,Accountant,06/12/2014 12:00:00 AM,Individual Consultant,Azerbaijan,AZ,Not assigned,94577,D/CS-5,No
07/02/2014 12:00:00 AM,2015,ECA,Azerbaijan,AZ,P122812,ACIP,Financial Services,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Agriculture,1537791,Financial Specialist,06/12/2014 12:00:00 AM,Individual Consultant,Azerbaijan,AZ,Not assigned,115451,D/CS-4,No
07/02/2014 12:00:00 AM,2015,ECA,Azerbaijan,AZ,P122812,ACIP,Project Management,CONSULTANT SERVICES,Single Source Selection,IBRD/IDA,Agriculture,1530101,Project Director,06/12/2014 12:00:00 AM,HUSEYN HUSEYNOV,Azerbaijan,AZ,Not assigned,137623,D/CS-3,No
07/02/2014 12:00:00 AM,2015,ECA,Azerbaijan,AZ,P122812,ACIP,Sector Studies,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Agriculture,1537784,Credit Specialist,06/12/2014 12:00:00 AM,Individual Consultant,Azerbaijan,AZ,Not assigned,102277,C/CS-1,No
07/02/2014 12:00:00 AM,2015,ECA,Romania,RO,P130202,RAMP,Procurement Technical Assistance,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Public Admin,1523904,IT Procurement Expert,07/31/2014 12:00:00 AM,Individual Consultant,United States,US,California,672000,RAMP NO.4/2014 (RAMP CS/21),No
07/02/2014 12:00:00 AM,2015,LCR,Argentina,AR,P106684,AR PROSAP2 2nd Prov Agric Dev,"Pharmaceuticals, Medical Products",GOODS,Direct Selection,IBRD/IDA,Agriculture,1524181,"PROSAP2, Préstamo BIRF 7597-AR - PROSAP-II-1555-CD-BM-NAC-75",08/21/2014 12:00:00 AM,LA QUIMICA QUIRURGICA S.A.C.I.,Argentina,AR,Not assigned,1970,PROSAP-II-1555-CD-BM-NAC-7597-00,No
07/02/2014 12:00:00 AM,2015,LCR,Bolivia,BO,P130580,BO JSDF Early Childhood Care & Developmt,Management /Technical Advice,CONSULTANT SERVICES,Single Source Selection,Recipient Executed A,Education,1525152,Infraestructure specialist,07/01/2014 12:00:00 AM,LIMBER VILLCA MAMANI,Bolivia,BO,Not assigned,3907,NO. 007/2014,No
07/02/2014 12:00:00 AM,2015,LCR,Guatemala,GT,P112011,GT Enhancing MSME Productivity Project,Management /Technical Advice,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Industry & Trade/Ser,1525600,"Consultant for the ""Modelo de Convivencia Ciudadana""",07/02/2014 12:00:00 AM,Individual Consultant,Guatemala,GT,Not assigned,12339,038-2014-BIRF-8000-GT,No
07/02/2014 12:00:00 AM,2015,LCR,Guatemala,GT,P112011,GT Enhancing MSME Productivity Project,Management /Technical Advice,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Industry & Trade/Ser,1525608,"Consultant for the ""Modelo de Convivencia Ciudadana""",07/02/2014 12:00:00 AM,Individual Consultant,Guatemala,GT,Not assigned,11891,039-2014-BIRF-8000-GT,No
07/02/2014 12:00:00 AM,2015,LCR,Honduras,HN,P110050,HN Improving Public Sector Performance,Project Management,CONSULTANT SERVICES,Consultant Qualification  Selection,IBRD/IDA,Public Admin,1527175,Planificacion Estrategica para el Sector de Desarrollo Econo,09/10/2014 12:00:00 AM,DINA LIZETH CABALLERO GUILLEN,Honduras,HN,Not assigned,40321,SEFIN-UAP-0469-CI-2014,No
