As of Date,Fiscal Year,Region,Borrower Country,Borrower Country Code,Project ID,Project Name,Procurement Type,Procurement Category,Procurement Method,Product line,Major Sector,WB Contract Number,Contract Description,Contract Signing Date,Supplier,Supplier Country,Supplier Country Code,Supplier State,Total Contract Amount (USD),Borrower Contract Reference Number,UN Supplier Flag
07/08/2019 12:00:00 AM,2020,AFW,Nigeria,NG,P120798,NG-States Health Prog. Invest. (FY12),Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1592902,Renewal of Contract for Contract Management & Verification A,07/09/2019 12:00:00 AM,SOLINA HEALTH,Nigeria,NG,Not assigned,364658,NPHCDA/NSHIP/CS/CDS/2019/001-7,No
07/08/2019 12:00:00 AM,2020,AFW,Nigeria,NG,P120798,NG-States Health Prog. Invest. (FY12),Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1592907,Renewal of Contract as Contract Management & Verification Ag,07/09/2019 12:00:00 AM,HEALTH STRATEGY & DELIVERY FOUNDATION,Nigeria,NG,Not assigned,305591,NPHCDA/NSHIP/CS/CDS/2019/001-6,No
07/08/2019 12:00:00 AM,2020,AFW,Nigeria,NG,P120798,NG-States Health Prog. Invest. (FY12),Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1592912,Renewal of Contract as Contract Management & Verification Ag,07/09/2019 12:00:00 AM,UBELLE NIGERIA LTD,Nigeria,NG,Not assigned,341535,NPHCDA/NSHIP/CS/CDS/2019/001-2,No
07/08/2019 12:00:00 AM,2020,AFW,Nigeria,NG,P120798,NG-States Health Prog. Invest. (FY12),Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1592914,Renewal of Contract as Contract Management & Verification Ag,07/09/2019 12:00:00 AM,CHIGARI FOUNDATION/PRIVATE SECTOR HEALTH ALLIANCE,Nigeria,NG,Not assigned,425193,NPHCDA/NSHIP/CS/CDS/2019/001-3,No
07/08/2019 12:00:00 AM,2020,AFW,Nigeria,NG,P120798,NG-States Health Prog. Invest. (FY12),Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1592915,Renewal of Contract as Contract Management & Verification Ag,07/09/2019 12:00:00 AM,DOCTORS ON THE MOVE AFRICA,Nigeria,NG,Not assigned,382952,NPHCDA/NSHIP/CS/CDS/2019/001-4,No
07/08/2019 12:00:00 AM,2020,MNA,Djibouti,DJ,P162901,Djibouti Integrated Slum Upgrading,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1589390,Recrutement d'un consultant pour la préparation des études d,01/29/2018 12:00:00 AM,URBAPLAN,Switzerland,CH,Not assigned,184345,DJ-FDH-34597-CS-CDS,No
07/08/2019 12:00:00 AM,2020,SAR,India,IN,P130339,IN: Kerala State Transport Project II,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Others,1589410,Engineering procurement construction- Road from Konni (Km29+,08/22/2019 12:00:00 AM,EKK INFRASTRUCTURE PVT. LTD.,India,IN,Not assigned,40696949,IN-KSTP-78456-CW-APA,No
07/08/2019 12:00:00 AM,2020,SAR,India,IN,P162086,Jharkhand Power System Improv. Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Energy & Extractives,1601425,"132 kV D/C 3 Ph. Sarath-Palojori, 132 kV D/C 3 Ph. Sarath-Ch",08/27/2019 12:00:00 AM,R.S. INFRAPROJECTS PVT.,India,IN,Not assigned,8436330,IN-JUSNL-87557-CW-RFB-06B,No
07/08/2019 12:00:00 AM,2020,SAR,India,IN,P162086,Jharkhand Power System Improv. Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Energy & Extractives,1601452,"132 kV D/C 3Ph. Chainpur-Mahuadanr Trans. Line, 132 kV D/C 3",08/27/2019 12:00:00 AM,R.S. INFRAPROJECTS PVT.,India,IN,Not assigned,13062395,IN-JUSNL-87664-CW-RFB-07B,No
07/09/2019 12:00:00 AM,2020,AFE,Eastern Africa,3E,P129408,Regional Pastoral Livelihoods Resilience,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1595546,Negotiated draft contract,10/24/2018 12:00:00 AM,Individual Consultant,Ethiopia,ET,Not assigned,9100,ET-MOLF-59390-CS-INDV,No
07/09/2019 12:00:00 AM,2020,AFE,Ethiopia,ET,P163383,ET-Resilient Landscapes,Not assigned,GOODS,Request for Bids,IBRD/IDA,Others,1638505,Procurement of 316 units of UPS (Item 6),08/10/2020 12:00:00 AM,ALTA COMPUTEC PLC,Ethiopia,ET,Not assigned,67712,1638505,No
07/09/2019 12:00:00 AM,2020,AFE,Ethiopia,ET,P163383,ET-Resilient Landscapes,Not assigned,GOODS,Request for Bids,IBRD/IDA,Others,1638509,Procurement of 356 units of laptop computers (Item 4),07/19/2020 12:00:00 AM,NET CORE TRADING PLC.,Ethiopia,ET,Not assigned,249244,1638509,No
07/09/2019 12:00:00 AM,2020,AFE,Ethiopia,ET,P163383,ET-Resilient Landscapes,Not assigned,GOODS,Request for Bids,IBRD/IDA,Others,1638510,Procurement of 283 units of desktop computers (Item 5),07/19/2020 12:00:00 AM,NET CORE TRADING PLC.,Ethiopia,ET,Not assigned,150640,1638510,No
07/09/2019 12:00:00 AM,2020,AFE,Ethiopia,ET,P163383,ET-Resilient Landscapes,Not assigned,GOODS,Request for Bids,IBRD/IDA,Others,1638511,57 units of photocopy machine(Item 2),07/19/2020 12:00:00 AM,NET CORE TRADING PLC.,Ethiopia,ET,Not assigned,74893,1638511,No
07/09/2019 12:00:00 AM,2020,AFE,Ethiopia,ET,P163383,ET-Resilient Landscapes,Not assigned,GOODS,Request for Bids,IBRD/IDA,Others,1638517,Procurement of 408 units of Printer (Item 1),07/19/2020 12:00:00 AM,BRIDGE TECH PLC.,Ethiopia,ET,Not assigned,66151,1638517,No
07/09/2019 12:00:00 AM,2020,AFE,Malawi,MW,P158805,Shire Valley Transformation Program-I,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Agriculture,1590821,Technical Assistance as Environmental Safeguards Specialist,07/17/2019 12:00:00 AM,Individual Consultant,Malawi,MW,Not assigned,43287,MW-MOAIWD-43006-CS-INDV,No
07/09/2019 12:00:00 AM,2020,AFE,Rwanda,RW,P126498,RW: Feeder Roads Development,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Others,1589617,"Supervision Services for Rehabilitation, Upgrading and Multi",08/12/2016 12:00:00 AM,HYCOGEC CONSULTANT,Rwanda,RW,Not assigned,720060,RFRDP-00715-C,No
07/09/2019 12:00:00 AM,2020,AFE,Somalia,SO,P151492,SO-Pub Financial Management Capacity Str,Not assigned,GOODS,Request for Quotations,Recipient EOthersecuted A,Others,1589411,Purchasing of Furniture Equipment for AGO and MOFD Regional,07/25/2019 12:00:00 AM,HORYAAL BUSINESS GROUP,Somalia,SO,Not assigned,77412,SO-MOF-SL-108932-GO-RFQ,No
07/09/2019 12:00:00 AM,2020,AFW,Ghana,GH,P164603,Ghana Productive Safety Net Project,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1600160,THE NEGOTIATED SERVICE CONTRACT FOR THE PROCUREMENT OF INDIV,08/01/2019 12:00:00 AM,Individual Consultant,Ghana,GH,Not assigned,31200,GH-MLGRD-SAFETY NETS-80739-CS-IN,No
07/09/2019 12:00:00 AM,2020,AFW,Ghana,GH,P164603,Ghana Productive Safety Net Project,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1605001,Draft Negotiated Contract for the Procurement of Zonal Coord,08/01/2019 12:00:00 AM,Individual Consultant,Ghana,GH,Not assigned,31200,GH-MLGRD-SAFETY NETS-80740-CS-IN,No
07/09/2019 12:00:00 AM,2020,AFW,Ghana,GH,P164603,Ghana Productive Safety Net Project,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1605007,Negotiated Service Contract for the procurement of Zonal Coo,08/01/2019 12:00:00 AM,Individual Consultant,Ghana,GH,Not assigned,31200,GH-MLGRD-SAFETY NETS-80741-CS-IN,No
07/09/2019 12:00:00 AM,2020,AFW,Ghana,GH,P164603,Ghana Productive Safety Net Project,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1605547,Draft Negotiated Contract for the procurement of 1No. Accoun,08/23/2019 12:00:00 AM,Individual Consultant,Ghana,GH,Not assigned,30000,GH-MLGRD-SAFETY NETS-80755-CS-IN,No
07/09/2019 12:00:00 AM,2020,AFW,Ghana,GH,P164603,Ghana Productive Safety Net Project,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1610728,Draft Negotiated Contract for Productive Inclusion Officer a,08/23/2019 12:00:00 AM,Individual Consultant,Ghana,GH,Not assigned,30000,GH-MLGRD-SAFETY NETS-80763-CS-IN,No
07/09/2019 12:00:00 AM,2020,AFW,Niger,NE,P117365,NE-Urban Water and Sanitation Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Water/Sanit/Waste,1594352,Travaux de renforcement et extension des systèmes d'alimenta,01/28/2019 12:00:00 AM,GCA,Burkina Faso,BF,Not assigned,6402673,029/SPEN/DPI/2019,No
07/09/2019 12:00:00 AM,2020,AFW,Niger,NE,P117365,NE-Urban Water and Sanitation Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Water/Sanit/Waste,1594358,Travaux de renforcement et extension des systèmes d'alimenta,01/28/2019 12:00:00 AM,LUDWIG PFEIFFER HOCH AND TIEFBAU GMBH & CO. KG,Germany,DE,Not assigned,2992552,031/SPEN/DPI/2019,No
07/09/2019 12:00:00 AM,2020,AFW,Niger,NE,P117365,NE-Urban Water and Sanitation Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Water/Sanit/Waste,1594359,Travaux de renforcement et extension des systèmes d'alimenta,01/28/2019 12:00:00 AM,LUDWIG PFEIFFER HOCH AND TIEFBAU GMBH & CO. KG,Germany,DE,Not assigned,8276264,030/SPEN/DPI/2019,No
07/09/2019 12:00:00 AM,2020,ECA,Serbia,YF,P157117,Serbia Inclusive ECEC,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Others,1590351,Public Awareness Campaign,07/12/2019 12:00:00 AM,FCB AFIRMA,Serbia,YF,Not assigned,2310406,SER-ECEC-8693YF-QCBS-CS-19-36,No
07/09/2019 12:00:00 AM,2020,SAR,India,IN,P162086,Jharkhand Power System Improv. Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Energy & Extractives,1601340,"Supply, Installation, Testing & Commissioning of 132/33 kV G",08/05/2019 12:00:00 AM,FLOWMORE LIMITED,India,IN,Not assigned,21108784,IN-JUSNL-88197-CW-RFB-05A,No
07/09/2019 12:00:00 AM,2020,SAR,Sri Lanka,LK,P130548,Sri Lanka Strategic Cities Dev Project,Not assigned,CONSULTANT SERVICES,Least Cost Selection,IBRD/IDA,Others,1590189,Consultancy Services for Construction Supervision and Contra,07/19/2019 12:00:00 AM,MASTER HELLIE'S ENGINEERING CONSULTANTS (PVT.) LTD,Sri Lanka,LK,Not assigned,282354,SCDP/WB/JF/CS/02,No
07/09/2019 12:00:00 AM,2020,SAR,Sri Lanka,LK,P130548,Sri Lanka Strategic Cities Dev Project,Not assigned,CONSULTANT SERVICES,Least Cost Selection,IBRD/IDA,Others,1590189,Consultancy Services for Construction Supervision and Contra,07/19/2019 12:00:00 AM,"PACE ARCHITECTURE, ENGINEERING & PLANNING CO. WLL",Kuwait,KW,Not assigned,282354,SCDP/WB/JF/CS/02,No
07/10/2019 12:00:00 AM,2020,AFE,Eastern Africa,3E,P132123,SWIOFish1,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Agriculture,1590685,Mr. James Christopher Horrils was selected after Mr. Ashley,06/30/2018 12:00:00 AM,Individual Consultant,United Kingdom,GB,Not assigned,148800,TZ-MANRLF-19633-CS-INDV,No
07/10/2019 12:00:00 AM,2020,AFE,Ethiopia,ET,P156433,Second Ethiopia - Urban WSSP,Not assigned,GOODS,Request for Bids,IBRD/IDA,Water/Sanit/Waste,1615668,Procurement of 44 units Double Cabin Diesel 4 WD Pick up 6 C,09/05/2019 12:00:00 AM,TOYOTA TSUSHO CORPORATION,Japan,JP,Not assigned,1412937,ET-MOWIE-84615-GO-RFB,No
07/10/2019 12:00:00 AM,2020,AFE,South Africa,ZA,P155885,South Africa PMR,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,Recipient Executed A,Energy & Extractives,1591217,Consultancy to appoint a service provider to conduct a Techn,07/08/2019 12:00:00 AM,IHS MARKIT,United States,US,Not assigned,197276,ZA-ETA-26771-CS-QCBS,No
07/10/2019 12:00:00 AM,2020,EAP,Papua New Guine,PG,P160947,PNG - Emergency TB Project,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1591282,This is the negotiated contract between the recommended cons,07/17/2019 12:00:00 AM,Individual Consultant,Philippines,PH,Not assigned,146690,PG-NDOH-28011-CS-INDV,No
07/10/2019 12:00:00 AM,2020,EAP,Vietnam,VN,P122629,VN-NORRED,Not assigned,GOODS,Request for Bids,IBRD/IDA,Others,1589427,Procurement of 06 Digital Subtraction Angiography systems,07/19/2019 12:00:00 AM,TRADING SCIENCE TECHNOLOGY MATERIAL COMPANY LIMITED,Vietnam,VN,Not assigned,3415214,ICB -5-16,No
07/10/2019 12:00:00 AM,2020,ECA,Kazakhstan,KZ,P147705,SME Competitiveness Project,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Industry & Trade/Ser,1591394,Services for the establishment of the Supplier Development S,07/12/2019 12:00:00 AM,EUROCONSULTANTS S.A.,Greece,GR,Not assigned,6260004,KZ/SMEC/QCBS-04,No
07/10/2019 12:00:00 AM,2020,ECA,Uzbekistan,UZ,P156584,Rehab of Transmission Substations,Not assigned,GOODS,Request for Bids,IBRD/IDA,Others,1589644,"Procurement of High Frequency communication equipment, accum",07/24/2019 12:00:00 AM,JSC O'ZELEKTROAPPARAT-ELECTROSHIELD,Uzbekistan,UZ,Not assigned,5734757,MUTS/ICB/2016-6,No
07/10/2019 12:00:00 AM,2020,SAR,India,IN,P162086,Jharkhand Power System Improv. Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Energy & Extractives,1601422,"Supply, Installation, Testing & Commissioning of 132/33 kV G",09/11/2019 12:00:00 AM,SPML INFRA LIMITED,India,IN,Not assigned,9730276,IN-JUSNL-88202-CW-RFB-06A,No
07/10/2019 12:00:00 AM,2020,SAR,India,IN,P162086,Jharkhand Power System Improv. Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Energy & Extractives,1601428,"Supply, Installation, Testing & Commissioning of 132/33 kV G",09/11/2019 12:00:00 AM,SPML INFRA LIMITED,India,IN,Not assigned,15017859,IN-JUSNL-88211-CW-RFB-07A,No
07/11/2019 12:00:00 AM,2020,AFE,Angola,AO,P160948,Angola HSPSP,Not assigned,GOODS,UN Agencies (Direct),IBRD/IDA,Health,1590119,C – 042/DC-HSPSP/G-017/19-065 - Procurement of Contraceptive,07/17/2019 12:00:00 AM,UNITED NATIONS POPULATION FUND (UNFPA),World,1W,Not assigned,6727963,HSPSP/G - 017,Yes
07/11/2019 12:00:00 AM,2020,AFE,Tanzania,TZ,P150361,Second-TZ-Water Sector Suport Project,Not assigned,GOODS,UN Agencies (Direct),IBRD/IDA,Others,1589505,Supply of 18 four wheel drive vehicles and 100 Motorcycles,06/30/2019 12:00:00 AM,UNITED NATIONS OFFICE PROJECT SERVICES (UNOPS),World,1W,Not assigned,847979,TZ-MOW-70318-GO-UN,Yes
07/11/2019 12:00:00 AM,2020,AFE,Zimbabwe,ZW,P125229,ZW-Health Sector Development Proj (FY12),Not assigned,CONSULTANT SERVICES,Direct Selection,Recipient EOthersecuted A,Others,1589964,Internal audit contract 2019 awarded to PWC.,07/15/2019 12:00:00 AM,PRICEWATERHOUSECOOPERS ADVISORY SERVICES (PRIVATE) LIMITED,Zimbabwe,ZW,Not assigned,22047,COR-REF-19,No
07/11/2019 12:00:00 AM,2020,AFW,Central African,CF,P161973,Mining and forest governance in CAR,Not assigned,CONSULTANT SERVICES,Least Cost Selection,IBRD/IDA,Others,1590597,Recrutement d'un consultant pour la mission d'audit eOthersterne,07/19/2019 12:00:00 AM,CABINET VAN AUDIT & CONSEILS,Central African,CF,Not assigned,32369,PGRN-013-CS-SMC-18,No
07/11/2019 12:00:00 AM,2020,ECA,Ukraine,UA,P132741,UDHEEP,"Equipment, Energy Exploration, Productio",GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1589512,Procurement of Non-Insulated Equipment (main networks) in th,07/22/2019 12:00:00 AM,"CORPORATION ""ENERGORESURS-INVEST""",Ukraine,UA,Not assigned,942044,UDHEEP-KHTM-ICB-22B,No
07/11/2019 12:00:00 AM,2020,ECA,Uzbekistan,UZ,P144856,Improving General Sec & Pre-School Edu,Not assigned,CONSULTANT SERVICES,Least Cost Selection,Recipient EOthersecuted A,Others,1590862,Support in organization of trainings on education standards,07/11/2019 12:00:00 AM,BLAZE TECHNOLOGIES LTD.,Bulgaria,BG,Not assigned,19511292,GPE/LCS/314/1,No
07/11/2019 12:00:00 AM,2020,ECA,Uzbekistan,UZ,P144856,Improving General Sec & Pre-School Edu,Not assigned,CONSULTANT SERVICES,Least Cost Selection,Recipient EOthersecuted A,Others,1590862,Support in organization of trainings on education standards,07/11/2019 12:00:00 AM,INTELLEKT PROM LTD.,Russian Federat,RU,Not assigned,19511292,GPE/LCS/314/1,No
07/11/2019 12:00:00 AM,2020,MNA,"Egypt, Arab Rep",EG,P146007,EG: Household Gas Connection Projec,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1592084,Lot (1) Steel Pipes,07/17/2019 12:00:00 AM,LINDA TUBE MANUFACTURING & METAL PROCESSING,"Egypt, Arab Rep",EG,Not assigned,14932475,EG ICB 5/2018 (1),No
07/11/2019 12:00:00 AM,2020,MNA,"Egypt, Arab Rep",EG,P146007,EG: Household Gas Connection Projec,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1592094,Lot (2) M.I.Fittings,07/17/2019 12:00:00 AM,LANGFANG PANNEXT PIPE FITTINGS CO. LTD,China,CN,Not assigned,44939,EG ICB 5/2018 (3),No
07/11/2019 12:00:00 AM,2020,MNA,"Egypt, Arab Rep",EG,P146007,EG: Household Gas Connection Projec,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1592095,Lot (4) Fixing Materials,07/17/2019 12:00:00 AM,مكتب توريدات عمومية محمد فاضل,"Egypt, Arab Rep",EG,Not assigned,10344,EG ICB 5/2018 (8),No
07/11/2019 12:00:00 AM,2020,MNA,"Egypt, Arab Rep",EG,P146007,EG: Household Gas Connection Projec,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1592097,Lot (2) M.I.Fittings,07/28/2019 12:00:00 AM,JINAN MEIDE CASTING COMPANY LTD.,China,CN,Not assigned,2693712,EG ICB 5/2018 (2),No
07/11/2019 12:00:00 AM,2020,MNA,"Egypt, Arab Rep",EG,P146007,EG: Household Gas Connection Projec,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1592098,Lot (3) Jointing Compound,07/15/2019 12:00:00 AM,VITCAS LTD,United Kingdom,GB,Not assigned,127439,EG ICB 5/2018 (5),No
07/11/2019 12:00:00 AM,2020,MNA,"Egypt, Arab Rep",EG,P146007,EG: Household Gas Connection Projec,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1592099,Lot (4) Fixing Materials,08/05/2019 12:00:00 AM,KAYOTOYA ENGINEERING INCORPORATED,Singapore,SG,Not assigned,167866,EG ICB 5/2018 (6),No
07/11/2019 12:00:00 AM,2020,MNA,"Egypt, Arab Rep",EG,P146007,EG: Household Gas Connection Projec,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1592100,Lot (4) Fixing Materials,07/14/2019 12:00:00 AM,INTEGERATED FIXING SOLUTIONS DMCC,United Arab Emi,AE,Not assigned,767,EG ICB 5/2018 (9),No
07/11/2019 12:00:00 AM,2020,MNA,"Egypt, Arab Rep",EG,P146007,EG: Household Gas Connection Projec,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1592101,Lot (7) Meter Governer,07/23/2019 12:00:00 AM,GREENGLOBE FUEL SOLUTIONS,India,IN,Not assigned,1548860,EG ICB 5/2018 (12),No
07/11/2019 12:00:00 AM,2020,MNA,"Egypt, Arab Rep",EG,P146007,EG: Household Gas Connection Projec,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1592102,Lot (2) M.I.Fittings,07/25/2019 12:00:00 AM,ZHEJIANG VALOGIN TECHNOLOGY CO. LTD,China,CN,Not assigned,693251,EG ICB 5/2018 (4),No
07/11/2019 12:00:00 AM,2020,MNA,"Egypt, Arab Rep",EG,P146007,EG: Household Gas Connection Projec,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1592104,Lot (4) Fixing Materials,07/16/2019 12:00:00 AM,شركة الإعتماد لتجارة العدد اليدوية ولوازم الورش,"Egypt, Arab Rep",EG,Not assigned,3698,EG ICB 5/2018 (7),No
07/11/2019 12:00:00 AM,2020,MNA,"Egypt, Arab Rep",EG,P146007,EG: Household Gas Connection Projec,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1592112,Lot (5) Flexible Connectors,07/12/2019 12:00:00 AM,ALFA FLEXITUBES (P) LTD.,India,IN,Not assigned,822514,EG ICB 5/2018 (10),No
07/11/2019 12:00:00 AM,2020,MNA,"Egypt, Arab Rep",EG,P146007,EG: Household Gas Connection Projec,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1592114,Lot (6) Gas Meter,07/12/2019 12:00:00 AM,QIANWEI KROMSCHRODER METERS (CHONGQING) CO. LTD,China,CN,Not assigned,5959067,EG ICB 5/2018 (11),No
07/11/2019 12:00:00 AM,2020,SAR,Afghanistan,AF,P170179,EOtherstractive Sector Development Project,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1589614,TA services for study and registry of historical heritage si,10/14/2017 12:00:00 AM,"UNITED NATIONS EDUCATIONAL, SCIENTIFIC AND CULTURAL ORG. (UN",World,1W,Not assigned,1316642,MOIC/PMU/CT-II/40-2,Yes
07/11/2019 12:00:00 AM,2020,SAR,Bangladesh,BD,P167762,Emergency Multi-Sector Rohingya Project,Not assigned,CONSULTANT SERVICES,Consultant Qualification  Selection,IBRD/IDA,Water/Sanit/Waste,1595773,Engagement of Consultant for Monitoring and Supervision of W,09/26/2019 12:00:00 AM,INSTITUTE OF WATER MODELLING (IWM),Bangladesh,BD,Not assigned,2138191,EMCRP/SD-14,No
07/11/2019 12:00:00 AM,2020,SAR,India,IN,P162086,Jharkhand Power System Improv. Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Energy & Extractives,1601477,"Supply, Installation, Testing & Commissioning of 132/33 kV G",08/09/2019 12:00:00 AM,FLOWMORE LIMITED,India,IN,Not assigned,15277858,IN-JUSNL-88212-CW-RFB-08A,No
