As of Date,Fiscal Year,Region,Borrower Country,Borrower Country Code,Project ID,Project Name,Procurement Type,Procurement Category,Procurement Method,Product line,Major Sector,WB Contract Number,Contract Description,Contract Signing Date,Supplier,Supplier Country,Supplier Country Code,Supplier State,Total Contract Amount (USD),Borrower Contract Reference Number,UN Supplier Flag
07/08/2020 12:00:00 AM,2021,AFE,Angola,AO,P160948,Angola HSPSP,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Health,1590501,Gestor de Operações do Projecto,07/01/2019 12:00:00 AM,Individual Consultant,Angola,AO,Not assigned,443152,C 050/IC- HSPSP/C-063/19-073,No
07/08/2020 12:00:00 AM,2021,AFE,Madagascar,MG,P163870,Madagascar - LEAD,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Others,1623885,Inventaire des besoins des centres de santé de base en matiè,07/27/2020 12:00:00 AM,"MARGE-ENERGY, ENVIRONMENT & SUSTAINABLE DEVELOPMENT",France,FR,Not assigned,147589,MG-MEH - PAGOSE-135213-CS-QCBS,No
07/08/2020 12:00:00 AM,2021,AFE,Madagascar,MG,P163870,Madagascar - LEAD,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Others,1623885,Inventaire des besoins des centres de santé de base en matiè,07/27/2020 12:00:00 AM,ANKA MADAGASCAR,Madagascar,MG,Not assigned,147589,MG-MEH - PAGOSE-135213-CS-QCBS,No
07/08/2020 12:00:00 AM,2021,AFE,Somalia,SO,P151492,SO-Pub Financial Management Capacity Str,Not assigned,GOODS,Request for Bids,Recipient EOthersecuted A,Others,1621951,SLFMIS IT AND DISASTER RECOVERY CENTRE,08/18/2020 12:00:00 AM,DOWN TO EARTH,Kenya,KE,Not assigned,440218,SO-MOF-SL-99884-GO-RFB,No
07/08/2020 12:00:00 AM,2021,AFE,Somalia,SO,P167826,Somalia - WAPR,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1623751,Site Supervision Engineer,08/01/2020 12:00:00 AM,Individual Consultant,Somalia,SO,Not assigned,18000,SO-MOPIC - PL-176303-CS-INDV,No
07/08/2020 12:00:00 AM,2021,AFE,Zambia,ZM,P161490,Zambia Integrated Forest Landscape (GEF),Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1620949,Consultancy services for scaling up community forestry manag,07/09/2020 12:00:00 AM,Individual Consultant,United Kingdom,GB,Not assigned,115795,MNDP/ZIFLP/CS/001/2020,No
07/08/2020 12:00:00 AM,2021,AFW,Ghana,GH,P164603,Ghana Productive Safety Net Project,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1624275,IT Application Engineer,08/03/2020 12:00:00 AM,Individual Consultant,Ghana,GH,Not assigned,21500,GH-MOGCSP-150530-CS-INDV,No
07/08/2020 12:00:00 AM,2021,AFW,Sierra Leone,SL,P120304,SL-Energy Sector Utility Reform,Not assigned,GOODS,Request for Bids,IBRD/IDA,Others,1620832,Bulk Supply Metering and STS Split Prepayment,06/19/2020 12:00:00 AM,HOLLEY TECHNOLOGY,China,CN,Not assigned,3342723,SL-EDSA-130229-GO-RFB,No
07/08/2020 12:00:00 AM,2021,EAP,"Micronesia, Fed",FM,P130592,FSM Connectivity Project,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1633624,Administrative Project Manager to support the EMC Management,07/01/2020 12:00:00 AM,Individual Consultant,Australia,AU,Not assigned,300000,FM-FSMTCC-146292-CS-INDV-2,No
07/08/2020 12:00:00 AM,2021,ECA,Kazakhstan,KZ,P153496,Education Modernization Project,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Others,1633092,Curriculum development and approbation for pedagogical progr,10/22/2020 12:00:00 AM,HÄME UNIVERSITY OF APPLIED SCIENCES,Finland,FI,Not assigned,4587759,KZEMP/QCBS-03,No
07/08/2020 12:00:00 AM,2021,ECA,Uzbekistan,UZ,P156584,Rehab of Transmission Substations,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1622908,Procurement of autotransformers for 500 kV Substation “Lochi,08/03/2020 12:00:00 AM,"Shandong Power Equipment Co., Ltd (China)",China,CN,Not assigned,8799000,MUTS/ICB/2016 -14,No
07/08/2020 12:00:00 AM,2021,SAR,India,IN,P150576,Tejaswini-IN: Adolescent Girls Jharkhand,Not assigned,CONSULTANT SERVICES,FiOthersed Budget Selection,IBRD/IDA,Others,1626405,Vocational Training Service Provider for providing Vocationa,07/14/2020 12:00:00 AM,JITM SKILLS PRIVATE LIMITED,India,IN,Not assigned,1720804,CS-41,No
07/08/2020 12:00:00 AM,2021,SAR,India,IN,P150576,Tejaswini-IN: Adolescent Girls Jharkhand,Not assigned,CONSULTANT SERVICES,FiOthersed Budget Selection,IBRD/IDA,Others,1626421,Vocational Training Service Provider for providing vocationa,07/16/2020 12:00:00 AM,NIFA INFOCOMP SERVICES PRIVATE LIMITED,India,IN,Not assigned,980530,CS-47,No
07/08/2020 12:00:00 AM,2021,SAR,India,IN,P150576,Tejaswini-IN: Adolescent Girls Jharkhand,Not assigned,CONSULTANT SERVICES,FiOthersed Budget Selection,IBRD/IDA,Others,1626428,Vocational Training Service Provider for providing training,07/14/2020 12:00:00 AM,JITM SKILLS PRIVATE LIMITED,India,IN,Not assigned,1090702,CS-46,No
07/08/2020 12:00:00 AM,2021,SAR,India,IN,P150576,Tejaswini-IN: Adolescent Girls Jharkhand,Not assigned,CONSULTANT SERVICES,FiOthersed Budget Selection,IBRD/IDA,Others,1626429,Vocational Skills Training Service Provider for training AGW,07/15/2020 12:00:00 AM,VISIONARY KNOWLEDGE AND MANAGEMENT SERVICES PRIVATE LIMITED,India,IN,Not assigned,1731135,CS-34,No
07/08/2020 12:00:00 AM,2021,SAR,India,IN,P150576,Tejaswini-IN: Adolescent Girls Jharkhand,Not assigned,CONSULTANT SERVICES,FiOthersed Budget Selection,IBRD/IDA,Others,1626449,Vocational Training Service Provider (VTSP) in Tourism & Hos,07/15/2020 12:00:00 AM,VISIONARY KNOWLEDGE AND MANAGEMENT SERVICES PRIVATE LIMITED,India,IN,Not assigned,2433386,CS-48,No
07/08/2020 12:00:00 AM,2021,SAR,India,IN,P150576,Tejaswini-IN: Adolescent Girls Jharkhand,Not assigned,CONSULTANT SERVICES,FiOthersed Budget Selection,IBRD/IDA,Others,1629112,Vocational Training Service Provider (VTSP) for training AGW,11/04/2020 12:00:00 AM,"NATIONAL EDUCATIONAL SOCIETY AND SOCIAL WELFARE ORGANIZATION",India,IN,Not assigned,1966060,CS-38,No
07/08/2020 12:00:00 AM,2021,SAR,India,IN,P150576,Tejaswini-IN: Adolescent Girls Jharkhand,Not assigned,CONSULTANT SERVICES,FiOthersed Budget Selection,IBRD/IDA,Others,1636252,Vocational Training Service Provider for training AGWY in He,11/17/2020 12:00:00 AM,INDUCTUS CONSULTANTS PRIVATE LIMITED,India,IN,Not assigned,3191666,CS-40,No
07/09/2020 12:00:00 AM,2021,AFE,Madagascar,MG,P150116,MG-Public Sector Performance,Not assigned,CONSULTANT SERVICES,Consultant Qualification  Selection,IBRD/IDA,Public Admin,1620962,Évaluation des dépenses fiscales à Madagascar,12/01/2016 12:00:00 AM,FERDI,France,FR,Not assigned,78100,PREA-REG-05,No
07/09/2020 12:00:00 AM,2021,AFE,Madagascar,MG,P150116,MG-Public Sector Performance,Not assigned,CONSULTANT SERVICES,Consultant Qualification  Selection,IBRD/IDA,Others,1621069,Recrutement d'un cabinet indépendant en charge de la vérific,03/22/2017 12:00:00 AM,TRANSTEC / OSIPD,Belgium,BE,Not assigned,246530,PREA-REG-06,No
07/09/2020 12:00:00 AM,2021,AFE,Madagascar,MG,P150116,MG-Public Sector Performance,Not assigned,CONSULTANT SERVICES,Consultant Qualification  Selection,IBRD/IDA,Others,1626033,Élaboration du manuel d’eOthersécution du Projet d’Appui à la Per,09/23/2016 12:00:00 AM,AMBRE ASSOCIATES,Madagascar,MG,Not assigned,33766,PREA-REG-03,No
07/09/2020 12:00:00 AM,2021,AFE,Zambia,ZM,P161490,Zambia Integrated Forest Landscape (GEF),Not assigned,GOODS,UN Agencies (Direct),IBRD/IDA,Others,1621299,Supply of 7 vehicles and a forklift for ZIFLP,07/08/2020 12:00:00 AM,UNITED NATIONS OFFICE PROJECT SERVICES (UNOPS),World,1W,Not assigned,443610,MNDP/ZIFLP/GO/020/2020,Yes
07/09/2020 12:00:00 AM,2021,ECA,Serbia,YF,P167634,SCAP,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1622607,PROJECT COORDINATOR OF THE PROJECT MANAGEMENT TEAM (PMT),07/20/2020 12:00:00 AM,Individual Consultant,Serbia,YF,Not assigned,143917,SER-SCAP-IC-CS-20-01,No
07/09/2020 12:00:00 AM,2021,SAR,India,IN,P150576,Tejaswini-IN: Adolescent Girls Jharkhand,Not assigned,CONSULTANT SERVICES,FiOthersed Budget Selection,IBRD/IDA,Others,1625631,Business Skills Training Service Provider for providing skil,07/13/2020 12:00:00 AM,LATE YAGYA NARAYAN MISHR MEMORIAL SEWA SAMITI,India,IN,Not assigned,4163999,CS-56,No
07/09/2020 12:00:00 AM,2021,SAR,India,IN,P150576,Tejaswini-IN: Adolescent Girls Jharkhand,Not assigned,CONSULTANT SERVICES,FiOthersed Budget Selection,IBRD/IDA,Others,1625659,Business Skills Training Service Provider (BTSP) for trainin,07/14/2020 12:00:00 AM,BLACK PANTHER GUARDS AND SERVICES PRIVATE LIMITED,India,IN,Not assigned,3262835,CS-50,No
07/09/2020 12:00:00 AM,2021,SAR,India,IN,P150576,Tejaswini-IN: Adolescent Girls Jharkhand,Not assigned,CONSULTANT SERVICES,FiOthersed Budget Selection,IBRD/IDA,Others,1626360,Business Skills Training Service Provider for providing trai,08/26/2020 12:00:00 AM,AFC INDIA LIMITED,India,IN,Not assigned,3292512,CS-62,No
07/09/2020 12:00:00 AM,2021,SAR,India,IN,P150576,Tejaswini-IN: Adolescent Girls Jharkhand,Not assigned,CONSULTANT SERVICES,FiOthersed Budget Selection,IBRD/IDA,Others,1626430,Business Skills Training Service Provider for providing trai,08/26/2020 12:00:00 AM,UDYOGINI,India,IN,Not assigned,4796355,CS- 63,No
07/09/2020 12:00:00 AM,2021,SAR,India,IN,P150576,Tejaswini-IN: Adolescent Girls Jharkhand,Not assigned,CONSULTANT SERVICES,FiOthersed Budget Selection,IBRD/IDA,Others,1626444,Business Skills Training Service Provider for AGWY in Food P,07/15/2020 12:00:00 AM,VISIONARY KNOWLEDGE AND MANAGEMENT SERVICES PRIVATE LIMITED,India,IN,Not assigned,5237280,CS-53,No
07/09/2020 12:00:00 AM,2021,SAR,India,IN,P150576,Tejaswini-IN: Adolescent Girls Jharkhand,Not assigned,CONSULTANT SERVICES,FiOthersed Budget Selection,IBRD/IDA,Others,1626452,Business Skills Training Service Provider (BTSP) for deliver,07/15/2020 12:00:00 AM,VISIONARY KNOWLEDGE AND MANAGEMENT SERVICES PRIVATE LIMITED,India,IN,Not assigned,1383890,CS-59,No
07/09/2020 12:00:00 AM,2021,SAR,India,IN,P150576,Tejaswini-IN: Adolescent Girls Jharkhand,Not assigned,CONSULTANT SERVICES,FiOthersed Budget Selection,IBRD/IDA,Others,1629114,Business Skills Training Service Provider for delivering Bus,09/01/2020 12:00:00 AM,POWER TO EMPOWER SKILLS PRIVATE LIMITED,India,IN,Not assigned,1246883,CS-57,No
07/10/2020 12:00:00 AM,2021,AFW,Liberia,LR,P149683,Liberia Renewable Energy Access Project,Not assigned,GOODS,Request for Bids,IBRD/IDA,Others,1626296,"Design, Supply and Installation of 33/0.4kV Distribution Net",08/12/2020 12:00:00 AM,WILKINS ENGINEERING LIMITED,Ghana,GH,Not assigned,5618999,LR-RREA-180969-GO-RFB,No
07/10/2020 12:00:00 AM,2021,EAP,Cambodia,KH,P160929,Cambodia Southeast Asia DRM Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Others,1623611,Improvement of 6.03 km of roads in Stung Treng Province (roa,08/07/2020 12:00:00 AM,"C.NO CONSTRUCTION AND INVESTMENT CO., LTD",Cambodia,KH,Not assigned,3359460,MRD-CDRM-ICB-RW02-LOT 4,No
07/10/2020 12:00:00 AM,2021,EAP,Cambodia,KH,P160929,Cambodia Southeast Asia DRM Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Others,1623634,Improvement of 13.29 km of roads in Kratie Province (road li,08/07/2020 12:00:00 AM,"K.B.H CONSTRUCTION CO.,LTD",Cambodia,KH,Not assigned,1677190,MRD-CDRM-ICB-RW02-LOT 1,No
07/10/2020 12:00:00 AM,2021,EAP,Cambodia,KH,P160929,Cambodia Southeast Asia DRM Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Others,1623635,Improvement of 10 km of roads in Kratie Province (road lines,08/07/2020 12:00:00 AM,"C.NO CONSTRUCTION AND INVESTMENT CO., LTD",Cambodia,KH,Not assigned,3406640,MRD-CDRM-ICB-RW02-LOT2,No
07/10/2020 12:00:00 AM,2021,EAP,Cambodia,KH,P160929,Cambodia Southeast Asia DRM Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Others,1623636,Improvement of 6 km of roads in Stung Treng Province (road l,08/07/2020 12:00:00 AM,"OthersINJIANG BEIOthersIN ROAD & BRIDGE GROUP CO.,LTD",China,CN,Not assigned,3442910,MRD-CDRM-ICB-RW02-LOT4,No
07/10/2020 12:00:00 AM,2021,EAP,Cambodia,KH,P160929,Cambodia Southeast Asia DRM Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Others,1623637,Improvement of 10 km of roads in Stung Treng Province (road,08/07/2020 12:00:00 AM,"UNG SIM SIA CONSTRUCTION CO., LTD",Cambodia,KH,Not assigned,4925611,MRD-CDRM-ICB-RW02-LOT 5,No
07/11/2020 12:00:00 AM,2021,AFE,Somalia,SO,P173315,Somalia Crisis Recovery Project,Not assigned,NON-CONSULTING SERVICES,UN Agencies (Direct),IBRD/IDA,Others,1623091,"PROVISION OF DESERT LOCUST CONTROL, EMERGENCY RESPONSE SUPPO",07/27/2020 12:00:00 AM,FOOD AND AGRICULTURE ORGANIZATION OF UNITED NATIONS (FAO),World,1W,Not assigned,10000000,SO-MOF-174236-NC-UN,Yes
07/13/2020 12:00:00 AM,2021,AFE,"Congo, Democrat",ZR,P149233,DRC Qual. & Relevance Sec.& Tertiary edu,Not assigned,GOODS,Request for Bids,IBRD/IDA,Education,1635330,FOURNITURE ET MONTAGE DES EQUIPEMENTS DE LABORATOIRE EN FAVE,08/03/2020 12:00:00 AM,GEO SCIENCE,Switzerland,CH,Not assigned,246054,CONTRAT N° 123/PEQPESU/ESU/RM/20,No
07/13/2020 12:00:00 AM,2021,AFE,"Congo, Democrat",ZR,P149233,DRC Qual. & Relevance Sec.& Tertiary edu,Not assigned,GOODS,Request for Bids,IBRD/IDA,Education,1635333,FOURNITURE ET MONTAGE DES EQUIPEMENTS DE LABORATOIRE EN FAVE,08/03/2020 12:00:00 AM,PHYWE SYSTEME GMBH CO. KG,Germany,DE,Not assigned,177443,CONTRAT N°122/PEQPESU/ESU/2020,No
07/13/2020 12:00:00 AM,2021,AFE,"Congo, Democrat",ZR,P149233,DRC Qual. & Relevance Sec.& Tertiary edu,Not assigned,GOODS,Request for Bids,IBRD/IDA,Education,1635336,FOURNITURE ET MONTAGE DES EQUIPEMENTS DE LABORATOIRE EN FAVE,07/31/2020 12:00:00 AM,ACIA,France,FR,Not assigned,549738,CONTRAT N° 121/PEQPESU/ESU/RM/20,No
07/13/2020 12:00:00 AM,2021,AFE,"Congo, Democrat",ZR,P149233,DRC Qual. & Relevance Sec.& Tertiary edu,Not assigned,GOODS,Request for Bids,IBRD/IDA,Education,1635347,FOURNITURE ET MONTAGE DES EQUIPEMENTS DE LABORATOIRE EN FAVE,07/31/2020 12:00:00 AM,ACIA,France,FR,Not assigned,358355,CONTRAT N° 121/PEQPESU/ESU/RM/20,No
07/13/2020 12:00:00 AM,2021,AFE,Mozambique,MZ,P165453,ProEnergia,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1623454,Supply of Lattice Steel Structures,07/30/2020 12:00:00 AM,TES TOP,Mozambique,MZ,Not assigned,201306,MZ-EDM-121191-GO-RFB - LOT 4,No
07/13/2020 12:00:00 AM,2021,AFE,Mozambique,MZ,P165453,ProEnergia,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1623454,Supply of Lattice Steel Structures,07/30/2020 12:00:00 AM,E.A.-ELECTROAFRICA,Mozambique,MZ,Not assigned,201306,MZ-EDM-121191-GO-RFB - LOT 4,No
07/13/2020 12:00:00 AM,2021,AFE,Mozambique,MZ,P165453,ProEnergia,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1623459,Supplt of Wooden Poles - Center Region - Lot 2,08/17/2020 12:00:00 AM,ROUSANT INTERNATIONAL LTD,"Hong Kong SAR,",HK,Not assigned,3500937,MZ-EDM-121191-GO-RFB LOT 2,No
07/13/2020 12:00:00 AM,2021,AFE,Mozambique,MZ,P165453,ProEnergia,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1623467,Supply of Wooden Poles - South Region - Lot 1,08/10/2020 12:00:00 AM,CELMOQUE - CABOS DE ENERGIA E DE TELECOMUNICAÇÕES,Mozambique,MZ,Not assigned,1558913,MZ-EDM-121191-GO-RFB - LOT 1,No
07/13/2020 12:00:00 AM,2021,AFE,Mozambique,MZ,P165453,ProEnergia,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1623467,Supply of Wooden Poles - South Region - Lot 1,08/10/2020 12:00:00 AM,VISABEIRA INFRAESTRUTURAS,Portugal,PT,Not assigned,1558913,MZ-EDM-121191-GO-RFB - LOT 1,No
07/13/2020 12:00:00 AM,2021,AFE,Mozambique,MZ,P165453,ProEnergia,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1623469,Supply of Wooden Poles - North region - LOT 3,07/29/2020 12:00:00 AM,VUKATIMBERS,South Africa,ZA,Not assigned,2014298,MZ-EDM-121191-GO-RFB LOT 3,No
07/13/2020 12:00:00 AM,2021,AFE,Mozambique,MZ,P165453,ProEnergia,Not assigned,GOODS,Request for Bids,IBRD/IDA,Energy & Extractives,1623469,Supply of Wooden Poles - North region - LOT 3,07/29/2020 12:00:00 AM,PEAK TIMBERS LIMITED,South Africa,ZA,Not assigned,2014298,MZ-EDM-121191-GO-RFB LOT 3,No
07/13/2020 12:00:00 AM,2021,AFE,Somalia,SO,P151492,SO-Pub Financial Management Capacity Str,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,Recipient EOthersecuted A,Others,1626382,The Consultant shall perform the Services for a period of 28,07/07/2020 12:00:00 AM,Individual Consultant,United States,US,Not assigned,172800,SO-MOF-PL-146395-CS-INDV,No
07/13/2020 12:00:00 AM,2021,AFW,Western Africa,3W,P130174,Kandadji Project,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Others,1655625,TravauOthers de construction du barrage de Kandadji : Lot 2 – Equ,12/09/2020 12:00:00 AM,GROUPEMENT CHINA GEZHOUBA GROUP COMPANY LTD – ZHEFU HOLDING,China,CN,Not assigned,113280676,NE-APL2A - KANDADJI-120023-CW-RF,No
07/13/2020 12:00:00 AM,2021,MNA,"Egypt, Arab Rep",EG,P101103,EGYPT-Railways Restructuring,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Others,1621334,Supervision of signaling Modernization systems on Beni Suef,01/07/2020 12:00:00 AM,SYSTRA,France,FR,Not assigned,5077856,1046,No
07/13/2020 12:00:00 AM,2021,SAR,Pakistan,PK,P131324,PK-Sindh Barrage Improvement,Not assigned,CIVIL WORKS,Request for Bids,IBRD/IDA,Others,1621526,Contract SBIP/G3 -The lowest evaluated responsive bid was re,06/05/2017 12:00:00 AM,M/S SARDAR MOHAMMED ASHRAF D BALUCH,Pakistan,PK,Not assigned,22421513,PK-SBIP-139290-CW-RFB,No
07/14/2020 12:00:00 AM,2021,AFE,Somalia,SO,P170922,Somali Urban Resilience Project II,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1621566,Recruitment of Monitoring and Evaluation Specialist Final Aw,07/15/2020 12:00:00 AM,Individual Consultant,Somalia,SO,Not assigned,42000,SO-BM-169538-CS-INDV,No
07/14/2020 12:00:00 AM,2021,AFW,"Congo, Republic",CG,P146933,CG-Urban Dev & Poor Neighborhood Upg,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1621751,MISSION DE LA MAITRISE D’ŒUVRE SOCIALE DES PLANS DE RESTRUCT,06/30/2020 12:00:00 AM,GROUPEMENT GERAD/AIDL,Senegal,SN,Not assigned,525988,CG-DURQUAP-106-SC-ED,No
07/14/2020 12:00:00 AM,2021,AFW,"Congo, Republic",CG,P146933,CG-Urban Dev & Poor Neighborhood Upg,Not assigned,CONSULTANT SERVICES,Direct Selection,IBRD/IDA,Others,1621761,MISSION DE LA MAITRISE D’ŒUVRE SOCIALE DES PLANS DE RESTRUCT,06/30/2020 12:00:00 AM,GROUPEMENT GERAD/AIDL,Senegal,SN,Not assigned,509659,CG-DURQUAP-105-SC-ED,No
07/14/2020 12:00:00 AM,2021,AFW,Senegal,SN,P169744,Lower Carbon Power Generation Project,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Others,1625959,Services de conseillers stratégique et juridique en soutien,09/08/2020 12:00:00 AM,ENERCAP,France,FR,Not assigned,881543,C 1738/20,No
07/14/2020 12:00:00 AM,2021,AFW,Senegal,SN,P169744,Lower Carbon Power Generation Project,Not assigned,CONSULTANT SERVICES,Quality And Cost-Based Selection,IBRD/IDA,Others,1625959,Services de conseillers stratégique et juridique en soutien,09/08/2020 12:00:00 AM,ASAFO&CO,Cote d'Ivoire,CI,Not assigned,881543,C 1738/20,No
07/14/2020 12:00:00 AM,2021,AFW,Western Africa,3W,P162580,Solar SOP SSA,Not assigned,CONSULTANT SERVICES,Individual Consultant Selection,IBRD/IDA,Others,1627189,Procurement Specialist,07/20/2020 12:00:00 AM,Individual Consultant,United States,US,Not assigned,353400,BJ-WAPP-172291-CS-INDV,No
